0.003590664272890485,0.9964093357271095,0.5,0.9966658550442334,0.9948824947029615
0.005385996409335727,0.9946140035906643,0.6666666666666667,0.9966570657769553,0.9948797386722321
0.00718132854578097,0.992818671454219,0.75,0.9966482346824325,0.9948769726739409
0.008976660682226212,0.9910233393177738,0.7999999999999999,0.9966393614786809,0.9948741966539172
0.019748653500897665,0.9802513464991023,0.9090909090909091,0.9965852218599471,0.9948573269937722
0.026929982046678635,0.9730700179533214,0.9333333333333333,0.9965482496153375,0.9948458730547809
0.03231597845601436,0.9676840215439856,0.9444444444444444,0.9965200450225629,0.9948371710361963
0.03770197486535009,0.9622980251346499,0.9523809523809524,0.9964914234796168,0.9948283716069563
0.0466786355475763,0.9533213644524237,0.9615384615384616,0.9964427704540698,0.9948134849391581
0.05385996409335727,0.9461400359066428,0.9666666666666667,0.9964029683612443,0.9948013722197051
0.06463195691202872,0.9353680430879713,0.9722222222222222,0.9963417464568728,0.9947828544058003
0.07001795332136446,0.9299820466786356,0.9743589743589743,0.9963104306733651,0.9947734346298082
0.0807899461400359,0.9192100538599641,0.9777777777777777,0.9962615966796875,0.9947682899461401
0.10771992818671454,0.8922800718132855,0.9833333333333334,0.9962309065661575,0.9948415809037349
0.11490125673249552,0.8850987432675045,0.984375,0.9961859542725953,0.994828860783464
0.13824057450628366,0.8617594254937163,0.9863383369876877,0.9961631944444445,0.9948050005051801
0.15798922800718132,0.8420107719928187,0.987603305785124,0.9962129650256182,0.9948527316088076
0.17235188509874327,0.8276481149012568,0.9880642361111112,0.9962309607050598,0.9948234103262106
0.19569120287253142,0.8043087971274686,0.9896473360828213,0.9961834343112245,0.9949043773868153
0.21723518850987433,0.7827648114901257,0.9902329075882795,0.9961282720309738,0.9948475914249307
0.23877917414721722,0.7612208258527827,0.9912374922268077,0.995995016019936,0.9948590184176269
0.2710951526032316,0.7289048473967684,0.992061751677558,0.9960202868305468,0.994947147139162
0.29084380610412924,0.7091561938958707,0.9926840420667581,0.9958660471078353,0.9949405806506458
0.31597845601436264,0.6840215439856373,0.9930268595041323,0.9957633248599831,0.9948986607619046
0.3393177737881508,0.6606822262118492,0.9931972789115646,0.9957171550094518,0.9948621162616949
0.36983842010771995,0.63016157989228,0.9935432180224337,0.9955763346076736,0.9948244099818937
0.3877917414721723,0.6122082585278277,0.9939128943758573,0.9954334758043016,0.994843806884115
0.40754039497307004,0.59245960502693,0.9942750684080809,0.9952617079889807,0.9948596125044847
0.43087971274685816,0.5691202872531418,0.9946527777777777,0.9950541850351781,0.9948812267914149
0.4542190305206463,0.5457809694793537,0.9948600977987471,0.9949359418282548,0.9949014920267011
0.4757630161579892,0.5242369838420108,0.9948024207903169,0.9948864702570839,0.9948464826292684
0.4955116696588869,0.5044883303411131,0.9949590422180214,0.9946682539481516,0.994812342929272
0.5098743267504489,0.49012567324955114,0.9951398532037294,0.9944585329200714,0.9948059206410029
0.5206463195691203,0.4793536804308797,0.9950535077288941,0.9944591732244806,0.9947686112967964
