0.5030096356991655,0.4646567148372291,0.47308521008530313,0.5170693366189496
0.5030207859901297,0.46470007012195874,0.47307865673690647,0.5170657112803485
0.5030107545657388,0.4647517288493763,0.4730765966202564,0.5170482959154612
0.5029898820455516,0.4647357719955969,0.47307950122438425,0.5170411227177805
0.5029848803750668,0.4647014722800648,0.47307374323538226,0.5170486363086717
0.5029874046205591,0.4647106491781681,0.4730712736688123,0.5170482215985345
0.5029880703759391,0.46471468071177846,0.4730692686323021,0.5170480478519495
0.4814881490742514,0.48127854221765076,0.476051558897567,0.5014115492583213
0.4814782710132295,0.4812623660166328,0.4760577507467496,0.5014091063157691
0.4814777752059777,0.48131234891631713,0.47604806184470466,0.5013987849127334
0.48147676545469653,0.48131810820751486,0.4760476953742676,0.5013969318319027
0.4814810089076017,0.48133173661477574,0.4760433824147158,0.5013967246964279
0.48148429547141924,0.48137791764502647,0.4760316705145457,0.5013897506958166
0.48147952527028565,0.4813678020128347,0.47603060419323084,0.5013901610836264
0.48147724359675254,0.4813707024770514,0.47603128241748155,0.5013881255747431
0.48148394009866224,0.4813677685327261,0.4760242987745888,0.5013939532225025
0.48119165658596486,0.4810175659470305,0.47617130665081453,0.5012986101435212
0.48119035044075364,0.48101199627566416,0.4761722741717727,0.5012991076085176
0.481185634079944,0.48101065690259615,0.47617083348598344,0.5012974444428271
0.4811785362090029,0.4809985319205538,0.4761761324244214,0.5012956020182576
0.4811567741309333,0.48095692912894555,0.47619122647695394,0.5012913481639918
0.48114241690816534,0.48095821667019684,0.4761928461771795,0.5012834427422386
0.48112579148812457,0.48093771161422816,0.47620224540855954,0.5012779064883653
0.4811255267928866,0.4809461889040967,0.4762011462708832,0.5012759296026983
0.48111311985446453,0.48093200773250716,0.476208464725329,0.5012714418127732
0.4801439050554155,0.4796518206560431,0.4767264101220508,0.5009773948331843
0.480131056479491,0.4796176680710429,0.47673939705208646,0.5009762619589632
0.48013494969656745,0.47963604231191304,0.4767337513169533,0.5009750264410672
0.48013327113473886,0.47962852563684044,0.47673573145090936,0.500975571295432
0.48016495293846756,0.479726952625928,0.47669554069480496,0.5009768531390505
0.48014648812257715,0.4797070007949061,0.4767079206866403,0.500969513690902
0.48014786129352893,0.4797011597809731,0.4767028575290775,0.5009729263192518
0.4801475059459003,0.4797064045769607,0.4767021128199764,0.5009716236237158
0.48015844569478594,0.47970834982392224,0.47669228452357343,0.500979064260519
0.48015814061300294,0.4797060692444314,0.47669253914851506,0.5009794182082649
0.4798377942537925,0.47891662994767176,0.4769826948817645,0.5009440659195372
0.47983856205254466,0.4789166636298253,0.4769818745414678,0.500944646483449
